,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1491,Rondae Hollis-Jefferson,TOR,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1492,Royce O'Neale,UTA,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1493,Rudy Gay,SAS,33,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1494,Rudy Gobert,UTA,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1495,Rui Hachimura,WAS,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1496,Russell Westbrook,HOU,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1497,Ryan Anderson,HOU,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1498,Ryan Arcidiacono,CHI,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1499,Ryan Broekhoff,PHI,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1500,Sekou Doumbouya,DET,19,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1501,Semi Ojeleye,BOS,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1502,Serge Ibaka,TOR,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1503,Seth Curry,DAL,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1504,Shabazz Napier,WAS,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1505,Shai Gilgeous-Alexander,OKC,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1506,Shake Milton,PHI,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1507,Shamorie Ponds,TOR,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1508,Shaquille Harrison,CHI,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1509,Sindarius Thornwell,NOP,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1510,Skal Labissiere,ATL,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1511,Solomon Hill,MIA,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1512,Spencer Dinwiddie,BKN,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1513,Stanley Johnson,TOR,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1514,Stanton Kidd,UTA,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1515,Stephen Curry,GSW,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1516,Sterling Brown,MIL,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1517,Steven Adams,OKC,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1518,Svi Mykhailiuk,DET,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1519,T.J. McConnell,IND,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1520,T.J. Warren,IND,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1521,TJ Leaf,IND,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1522,Tacko Fall,BOS,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1523,Taj Gibson,NYK,35,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1524,Talen Horton-Tucker,LAL,19,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1525,Tariq Owens,PHX,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1526,Taurean Prince,BKN,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1527,Terance Mann,LAC,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1528,Terence Davis,TOR,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1529,Terrance Ferguson,OKC,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1530,Terrence Ross,ORL,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1531,Terry Rozier,CHA,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1532,Thabo Sefolosha,HOU,36,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1533,Thaddeus Young,CHI,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1534,Thanasis Antetokounmpo,MIL,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1535,Theo Pinson,NYK,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1536,Thomas Bryant,WAS,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1537,Thon Maker,DET,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1538,Tim Frazier,DET,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1539,Tim Hardaway Jr.,DAL,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1540,Timothe Luwawu-Cabarrot,BKN,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1541,Tobias Harris,PHI,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1542,Tomas Satoransky,CHI,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1543,Tony Bradley,UTA,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1544,Tony Snell,DET,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1545,Torrey Craig,DEN,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1546,Trae Young,ATL,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1547,Tremont Waters,BOS,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1548,Treveon Graham,ATL,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1549,Trevor Ariza,POR,35,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1550,Trey Burke,DAL,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1551,Trey Lyles,SAS,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1552,Tristan Thompson,CLE,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1553,Troy Brown Jr.,WAS,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1554,Troy Daniels,DEN,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1555,Ty Jerome,PHX,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1556,Tyler Cook,DEN,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1557,Tyler Herro,MIA,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1558,Tyler Johnson,BKN,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1559,Tyler Zeller,SAS,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1560,Tyrone Wallace,ATL,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1561,Tyson Chandler,HOU,37,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1562,Tyus Jones,MEM,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1563,Udonis Haslem,MIA,40,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1564,Vic Law,ORL,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1565,Victor Oladipo,IND,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1566,Vince Carter,ATL,43,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1567,Vincent Poirier,BOS,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1568,Vlatko Cancar,DEN,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1569,Wayne Ellington,NYK,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1570,Wendell Carter Jr.,CHI,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1571,Wenyen Gabriel,POR,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1572,Wes Iwundu,ORL,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1573,Wesley Matthews,MIL,33,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1574,Will Barton,DEN,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1575,William Howard,HOU,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1576,Willie Cauley-Stein,DAL,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1577,Willy Hernangomez,CHA,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1578,Wilson Chandler,BKN,33,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1579,Yogi Ferrell,SAC,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1580,Yuta Watanabe,MEM,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1581,Zach Collins,POR,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1582,Zach LaVine,CHI,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1583,Zach Norvell Jr.,GSW,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1584,Zhaire Smith,PHI,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1585,Zion Williamson,NOP,19,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1586,Zylan Cheatham,NOP,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
